payment_id,user_id,subscription_id,amount,payment_date,method,status,created_at
1731,816,816,50000,2025-05-30 08:04:30,dana,pending,2025-05-30 08:04:30
1732,920,920,100000,2025-03-25 12:07:02,credit_card,completed,2025-03-25 12:07:02
1733,310,310,50000,2024-07-21 15:40:28,gopay,pending,2024-07-21 15:40:28
1734,991,991,150000,2024-08-22 01:08:31,credit_card,completed,2024-08-22 01:08:31
1735,107,107,50000,2024-03-03 22:34:29,bank_transfer,completed,2024-03-03 22:34:29
1736,326,326,150000,2025-07-06 22:30:14,dana,completed,2025-07-06 22:30:14
1737,154,154,150000,2024-11-14 04:48:24,bank_transfer,pending,2024-11-14 04:48:24
1738,238,238,100000,2025-03-02 04:02:49,bank_transfer,failed,2025-03-02 04:02:49
1739,578,578,100000,2024-09-24 14:00:50,dana,pending,2024-09-24 14:00:50
1740,707,707,150000,2024-01-21 03:59:12,credit_card,completed,2024-01-21 03:59:12
1741,843,843,100000,2024-01-12 15:54:56,bank_transfer,completed,2024-01-12 15:54:56
1742,18,18,100000,2025-06-27 08:13:12,gopay,failed,2025-06-27 08:13:12
1743,351,351,100000,2025-07-07 03:35:23,dana,completed,2025-07-07 03:35:23
1744,514,514,50000,2025-06-11 08:19:13,bank_transfer,completed,2025-06-11 08:19:13
1745,88,88,150000,2024-02-05 22:08:08,credit_card,completed,2024-02-05 22:08:08
1746,446,446,150000,2025-05-09 21:46:01,gopay,completed,2025-05-09 21:46:01
1747,673,673,50000,2025-04-21 14:10:54,credit_card,pending,2025-04-21 14:10:54
1748,195,195,150000,2025-04-15 05:27:40,credit_card,pending,2025-04-15 05:27:40
1749,578,578,100000,2024-03-13 19:35:04,gopay,pending,2024-03-13 19:35:04
1750,202,202,100000,2024-01-11 15:43:11,gopay,pending,2024-01-11 15:43:11
1751,213,213,100000,2024-01-25 22:25:19,gopay,pending,2024-01-25 22:25:19
1752,402,402,50000,2025-01-08 22:41:17,credit_card,pending,2025-01-08 22:41:17
1753,560,560,100000,2024-12-07 23:56:19,dana,failed,2024-12-07 23:56:19
1754,620,620,100000,2024-12-09 07:09:30,credit_card,failed,2024-12-09 07:09:30
1755,172,172,150000,2024-02-09 06:39:46,gopay,pending,2024-02-09 06:39:46
1756,417,417,100000,2025-05-14 18:09:16,credit_card,pending,2025-05-14 18:09:16
1757,241,241,150000,2025-06-30 07:16:04,dana,completed,2025-06-30 07:16:04
1758,457,457,50000,2024-06-03 20:04:59,credit_card,completed,2024-06-03 20:04:59
1759,686,686,100000,2025-02-17 13:39:46,credit_card,completed,2025-02-17 13:39:46
1760,752,752,150000,2024-01-26 00:46:53,dana,pending,2024-01-26 00:46:53
1761,876,876,50000,2024-03-08 09:58:17,dana,pending,2024-03-08 09:58:17
1762,615,615,150000,2025-04-28 17:48:24,credit_card,completed,2025-04-28 17:48:24
1763,341,341,50000,2024-06-14 14:45:38,bank_transfer,failed,2024-06-14 14:45:38
1764,145,145,100000,2024-02-02 17:06:07,dana,failed,2024-02-02 17:06:07
1765,155,155,100000,2024-12-15 08:37:40,bank_transfer,failed,2024-12-15 08:37:40
1766,321,321,100000,2024-01-29 20:54:57,dana,completed,2024-01-29 20:54:57
1767,750,750,50000,2025-05-17 07:54:38,credit_card,failed,2025-05-17 07:54:38
1768,90,90,100000,2024-11-10 21:11:08,gopay,completed,2024-11-10 21:11:08
1769,262,262,100000,2024-07-04 17:15:11,bank_transfer,failed,2024-07-04 17:15:11
1770,89,89,150000,2025-03-21 18:27:29,credit_card,completed,2025-03-21 18:27:29
1771,198,198,50000,2025-07-12 00:24:58,credit_card,completed,2025-07-12 00:24:58
1772,202,202,100000,2024-12-24 20:48:59,dana,completed,2024-12-24 20:48:59
1773,105,105,50000,2024-12-24 10:14:34,dana,completed,2024-12-24 10:14:34
1774,137,137,100000,2025-05-22 11:24:51,credit_card,completed,2025-05-22 11:24:51
1775,453,453,50000,2025-06-20 01:29:23,bank_transfer,pending,2025-06-20 01:29:23
1776,601,601,100000,2024-02-24 00:21:02,credit_card,completed,2024-02-24 00:21:02
1777,238,238,100000,2025-02-04 12:00:45,credit_card,completed,2025-02-04 12:00:45
1778,925,925,150000,2024-01-11 15:02:16,credit_card,failed,2024-01-11 15:02:16
1779,713,713,150000,2024-12-21 07:55:20,dana,failed,2024-12-21 07:55:20
1780,239,239,50000,2024-12-13 11:06:11,bank_transfer,failed,2024-12-13 11:06:11
1781,625,625,100000,2024-11-06 13:09:50,credit_card,completed,2024-11-06 13:09:50
1782,20,20,150000,2025-04-08 23:21:18,bank_transfer,failed,2025-04-08 23:21:18
1783,83,83,150000,2025-08-31 05:44:21,credit_card,failed,2025-08-31 05:44:21
1784,734,734,100000,2024-04-20 15:35:15,gopay,pending,2024-04-20 15:35:15
1785,557,557,150000,2025-01-10 15:10:13,credit_card,failed,2025-01-10 15:10:13
1786,584,584,100000,2025-06-23 12:33:38,bank_transfer,completed,2025-06-23 12:33:38
1787,753,753,150000,2024-09-12 21:35:33,bank_transfer,completed,2024-09-12 21:35:33
1788,885,885,150000,2024-03-19 20:53:01,bank_transfer,failed,2024-03-19 20:53:01
1789,839,839,100000,2024-10-19 21:20:33,gopay,failed,2024-10-19 21:20:33
1790,686,686,100000,2025-02-05 20:52:42,gopay,failed,2025-02-05 20:52:42
1791,361,361,100000,2024-11-13 01:15:15,gopay,completed,2024-11-13 01:15:15
1792,55,55,150000,2024-05-15 03:24:38,bank_transfer,failed,2024-05-15 03:24:38
1793,952,952,50000,2025-04-22 07:04:07,gopay,pending,2025-04-22 07:04:07
1794,768,768,50000,2024-03-29 20:04:48,bank_transfer,completed,2024-03-29 20:04:48
1795,501,501,50000,2024-08-26 14:05:14,gopay,completed,2024-08-26 14:05:14
1796,51,51,50000,2024-02-18 13:24:09,bank_transfer,failed,2024-02-18 13:24:09
1797,720,720,150000,2024-04-10 06:13:23,bank_transfer,completed,2024-04-10 06:13:23
1798,322,322,150000,2024-08-11 14:26:26,credit_card,completed,2024-08-11 14:26:26
1799,126,126,100000,2024-12-30 18:48:11,gopay,pending,2024-12-30 18:48:11
1800,263,263,50000,2025-08-17 06:48:32,credit_card,failed,2025-08-17 06:48:32
1801,691,691,150000,2024-05-15 09:53:15,credit_card,failed,2024-05-15 09:53:15
1802,53,53,150000,2025-06-30 18:26:54,bank_transfer,failed,2025-06-30 18:26:54
1803,552,552,100000,2025-03-23 22:47:47,gopay,failed,2025-03-23 22:47:47
1804,527,527,150000,2025-06-27 06:27:19,bank_transfer,failed,2025-06-27 06:27:19
1805,919,919,50000,2024-04-04 03:33:15,gopay,completed,2024-04-04 03:33:15
1806,535,535,50000,2024-02-25 00:05:05,credit_card,pending,2024-02-25 00:05:05
1807,811,811,150000,2024-12-24 08:00:56,bank_transfer,completed,2024-12-24 08:00:56
1808,959,959,100000,2024-03-22 08:42:20,credit_card,failed,2024-03-22 08:42:20
1809,760,760,150000,2024-09-13 07:02:59,dana,completed,2024-09-13 07:02:59
1810,639,639,100000,2025-06-15 17:36:38,credit_card,failed,2025-06-15 17:36:38
1811,860,860,50000,2024-01-03 05:02:27,dana,pending,2024-01-03 05:02:27
1812,838,838,150000,2024-03-16 22:39:07,credit_card,pending,2024-03-16 22:39:07
1813,699,699,100000,2025-02-27 03:05:41,bank_transfer,completed,2025-02-27 03:05:41
1814,527,527,150000,2024-04-04 07:52:28,bank_transfer,completed,2024-04-04 07:52:28
1815,939,939,50000,2024-03-12 08:17:29,dana,pending,2024-03-12 08:17:29
1816,196,196,50000,2024-08-20 01:54:28,credit_card,pending,2024-08-20 01:54:28
1817,937,937,50000,2025-04-08 05:37:51,bank_transfer,pending,2025-04-08 05:37:51
1818,886,886,50000,2025-06-29 12:52:27,gopay,completed,2025-06-29 12:52:27
1819,577,577,150000,2025-01-29 15:01:51,dana,failed,2025-01-29 15:01:51
1820,748,748,150000,2025-09-14 14:39:19,gopay,failed,2025-09-14 14:39:19
1821,827,827,150000,2025-07-13 14:40:53,bank_transfer,completed,2025-07-13 14:40:53
1822,134,134,100000,2024-01-31 16:39:09,credit_card,pending,2024-01-31 16:39:09
1823,837,837,150000,2025-04-03 00:24:37,dana,pending,2025-04-03 00:24:37
1824,207,207,100000,2024-11-23 04:13:40,bank_transfer,pending,2024-11-23 04:13:40
1825,309,309,50000,2025-07-31 15:40:07,credit_card,completed,2025-07-31 15:40:07
1826,621,621,100000,2025-01-24 04:29:23,credit_card,pending,2025-01-24 04:29:23
1827,584,584,100000,2025-08-27 15:44:11,credit_card,pending,2025-08-27 15:44:11
1828,37,37,100000,2024-12-14 05:15:03,credit_card,pending,2024-12-14 05:15:03
1829,891,891,150000,2024-11-26 23:36:25,bank_transfer,pending,2024-11-26 23:36:25
1830,275,275,150000,2024-10-26 11:12:14,credit_card,pending,2024-10-26 11:12:14
1831,453,453,50000,2024-02-16 11:14:10,gopay,failed,2024-02-16 11:14:10
1832,84,84,150000,2025-06-04 05:55:03,credit_card,completed,2025-06-04 05:55:03
1833,421,421,50000,2024-07-16 05:58:32,dana,completed,2024-07-16 05:58:32
1834,642,642,150000,2024-12-05 13:34:02,bank_transfer,failed,2024-12-05 13:34:02
1835,900,900,100000,2024-01-04 12:23:42,gopay,pending,2024-01-04 12:23:42
1836,920,920,100000,2024-03-18 14:44:20,gopay,completed,2024-03-18 14:44:20
1837,632,632,150000,2025-09-08 02:05:58,credit_card,pending,2025-09-08 02:05:58
1838,558,558,50000,2025-02-10 18:28:30,bank_transfer,completed,2025-02-10 18:28:30
1839,856,856,150000,2024-02-16 15:26:47,gopay,completed,2024-02-16 15:26:47
1840,730,730,150000,2025-06-19 15:58:10,gopay,completed,2025-06-19 15:58:10
1841,466,466,150000,2025-08-02 22:39:44,gopay,completed,2025-08-02 22:39:44
1842,714,714,150000,2025-09-11 17:36:09,credit_card,pending,2025-09-11 17:36:09
1843,376,376,50000,2024-05-29 21:01:39,gopay,failed,2024-05-29 21:01:39
1844,944,944,100000,2024-08-09 18:06:33,gopay,failed,2024-08-09 18:06:33
1845,292,292,100000,2024-08-04 03:01:48,bank_transfer,pending,2024-08-04 03:01:48
1846,603,603,100000,2025-05-23 11:02:02,bank_transfer,failed,2025-05-23 11:02:02
1847,259,259,100000,2025-02-28 14:15:32,dana,pending,2025-02-28 14:15:32
1848,485,485,150000,2024-03-07 20:10:04,dana,completed,2024-03-07 20:10:04
1849,469,469,100000,2024-01-23 07:33:24,credit_card,failed,2024-01-23 07:33:24
1850,633,633,150000,2024-03-26 03:36:55,dana,completed,2024-03-26 03:36:55
1851,88,88,150000,2024-09-26 01:46:44,bank_transfer,pending,2024-09-26 01:46:44
1852,987,987,50000,2025-06-09 13:21:26,bank_transfer,failed,2025-06-09 13:21:26
1853,76,76,150000,2025-01-21 12:15:45,gopay,pending,2025-01-21 12:15:45
1854,930,930,150000,2024-06-18 19:46:50,dana,failed,2024-06-18 19:46:50
1855,656,656,150000,2025-03-15 22:56:25,credit_card,completed,2025-03-15 22:56:25
1856,479,479,50000,2024-01-11 10:07:32,gopay,pending,2024-01-11 10:07:32
1857,76,76,150000,2024-05-29 14:49:43,gopay,pending,2024-05-29 14:49:43
1858,652,652,50000,2025-07-31 11:36:53,bank_transfer,failed,2025-07-31 11:36:53
1859,541,541,100000,2024-05-07 05:56:22,credit_card,pending,2024-05-07 05:56:22
1860,407,407,100000,2024-11-25 17:24:24,dana,pending,2024-11-25 17:24:24
1861,193,193,50000,2024-01-29 18:48:34,credit_card,completed,2024-01-29 18:48:34
1862,77,77,100000,2024-12-01 01:48:21,dana,failed,2024-12-01 01:48:21
1863,221,221,50000,2025-04-20 04:58:56,bank_transfer,failed,2025-04-20 04:58:56
1864,486,486,50000,2024-01-22 18:51:26,gopay,failed,2024-01-22 18:51:26
1865,655,655,50000,2024-07-30 17:46:17,credit_card,failed,2024-07-30 17:46:17
1866,550,550,150000,2024-09-20 12:17:30,bank_transfer,failed,2024-09-20 12:17:30
1867,629,629,50000,2024-11-27 04:55:16,credit_card,pending,2024-11-27 04:55:16
1868,643,643,150000,2024-11-02 21:11:40,dana,pending,2024-11-02 21:11:40
1869,504,504,50000,2025-04-18 21:56:32,credit_card,completed,2025-04-18 21:56:32
1870,564,564,150000,2024-07-21 23:36:12,gopay,pending,2024-07-21 23:36:12
1871,925,925,150000,2024-08-08 17:38:28,bank_transfer,completed,2024-08-08 17:38:28
1872,307,307,50000,2024-11-18 09:12:10,gopay,failed,2024-11-18 09:12:10
1873,606,606,100000,2025-07-09 06:42:32,gopay,failed,2025-07-09 06:42:32
1874,645,645,100000,2024-02-27 18:49:49,dana,completed,2024-02-27 18:49:49
1875,985,985,100000,2024-10-08 23:55:31,dana,failed,2024-10-08 23:55:31
1876,670,670,150000,2024-08-01 07:09:30,gopay,failed,2024-08-01 07:09:30
1877,589,589,50000,2025-05-24 21:14:57,credit_card,completed,2025-05-24 21:14:57
1878,336,336,50000,2024-05-11 15:11:51,gopay,failed,2024-05-11 15:11:51
1879,360,360,150000,2024-09-04 17:49:08,credit_card,completed,2024-09-04 17:49:08
1880,825,825,50000,2024-10-10 19:14:00,dana,failed,2024-10-10 19:14:00
1881,724,724,150000,2025-06-18 02:44:56,bank_transfer,failed,2025-06-18 02:44:56
1882,761,761,100000,2025-01-19 12:09:36,gopay,completed,2025-01-19 12:09:36
1883,555,555,100000,2024-11-04 22:53:27,credit_card,pending,2024-11-04 22:53:27
1884,565,565,50000,2024-12-22 00:05:56,gopay,pending,2024-12-22 00:05:56
1885,628,628,100000,2024-08-23 06:56:53,dana,completed,2024-08-23 06:56:53
1886,756,756,50000,2024-11-05 23:01:04,credit_card,pending,2024-11-05 23:01:04
1887,527,527,150000,2025-03-30 20:40:39,dana,failed,2025-03-30 20:40:39
1888,806,806,50000,2024-02-21 03:33:56,dana,failed,2024-02-21 03:33:56
1889,178,178,100000,2024-01-25 15:07:40,bank_transfer,failed,2024-01-25 15:07:40
1890,397,397,100000,2025-06-16 10:04:54,bank_transfer,failed,2025-06-16 10:04:54
1891,665,665,50000,2024-11-26 11:58:44,credit_card,failed,2024-11-26 11:58:44
1892,504,504,50000,2025-03-24 10:03:47,dana,pending,2025-03-24 10:03:47
1893,575,575,100000,2025-05-15 15:02:31,gopay,failed,2025-05-15 15:02:31
1894,895,895,50000,2024-08-05 01:53:44,gopay,pending,2024-08-05 01:53:44
1895,806,806,50000,2024-05-15 12:54:48,dana,completed,2024-05-15 12:54:48
1896,175,175,150000,2025-08-29 04:58:22,credit_card,completed,2025-08-29 04:58:22
1897,158,158,100000,2024-07-26 06:36:33,bank_transfer,completed,2024-07-26 06:36:33
1898,468,468,150000,2024-03-07 13:42:02,bank_transfer,pending,2024-03-07 13:42:02
1899,869,869,100000,2025-09-07 21:45:03,credit_card,failed,2025-09-07 21:45:03
1900,403,403,50000,2024-11-09 03:48:40,gopay,pending,2024-11-09 03:48:40
1901,476,476,150000,2024-06-02 20:44:51,gopay,completed,2024-06-02 20:44:51
1902,872,872,150000,2024-03-22 07:04:28,credit_card,failed,2024-03-22 07:04:28
1903,910,910,50000,2025-07-23 04:45:29,dana,pending,2025-07-23 04:45:29
1904,966,966,50000,2025-06-17 16:30:28,credit_card,completed,2025-06-17 16:30:28
1905,449,449,150000,2024-09-19 19:31:37,gopay,pending,2024-09-19 19:31:37
1906,453,453,50000,2024-11-01 22:06:31,credit_card,completed,2024-11-01 22:06:31
1907,320,320,150000,2025-03-27 04:46:22,credit_card,pending,2025-03-27 04:46:22
1908,506,506,50000,2024-04-10 06:09:01,dana,completed,2024-04-10 06:09:01
1909,780,780,100000,2025-07-11 18:08:35,credit_card,pending,2025-07-11 18:08:35
1910,51,51,50000,2024-03-10 20:26:19,credit_card,completed,2024-03-10 20:26:19
1911,457,457,50000,2024-12-12 13:11:11,bank_transfer,pending,2024-12-12 13:11:11
1912,40,40,100000,2024-08-01 13:11:07,gopay,completed,2024-08-01 13:11:07
1913,349,349,150000,2024-04-28 20:54:26,credit_card,failed,2024-04-28 20:54:26
1914,513,513,150000,2024-03-06 02:31:05,credit_card,pending,2024-03-06 02:31:05
1915,577,577,150000,2024-12-23 11:50:00,credit_card,failed,2024-12-23 11:50:00
1916,268,268,50000,2024-11-23 18:31:54,dana,completed,2024-11-23 18:31:54
1917,647,647,150000,2025-01-15 04:56:31,credit_card,completed,2025-01-15 04:56:31
1918,797,797,50000,2024-08-14 08:37:23,gopay,failed,2024-08-14 08:37:23
1919,716,716,50000,2024-07-02 03:50:39,gopay,failed,2024-07-02 03:50:39
1920,109,109,150000,2024-08-10 06:46:53,gopay,failed,2024-08-10 06:46:53
1921,3,3,150000,2024-10-30 19:57:29,dana,pending,2024-10-30 19:57:29
1922,870,870,50000,2025-07-17 23:44:30,gopay,pending,2025-07-17 23:44:30
1923,497,497,100000,2025-05-12 06:33:29,credit_card,pending,2025-05-12 06:33:29
1924,593,593,50000,2024-01-21 03:40:42,credit_card,pending,2024-01-21 03:40:42
1925,456,456,50000,2024-06-19 03:58:04,dana,pending,2024-06-19 03:58:04
1926,371,371,50000,2024-09-18 17:24:27,bank_transfer,pending,2024-09-18 17:24:27
1927,51,51,50000,2025-08-13 21:51:01,bank_transfer,completed,2025-08-13 21:51:01
1928,70,70,50000,2025-03-05 07:09:50,bank_transfer,pending,2025-03-05 07:09:50
1929,321,321,100000,2024-10-06 04:07:35,bank_transfer,completed,2024-10-06 04:07:35
1930,94,94,50000,2024-06-23 03:41:36,dana,failed,2024-06-23 03:41:36
1931,578,578,100000,2024-09-16 16:47:41,gopay,completed,2024-09-16 16:47:41
1932,942,942,150000,2025-07-13 13:55:53,bank_transfer,failed,2025-07-13 13:55:53
1933,343,343,100000,2024-12-28 05:56:20,credit_card,completed,2024-12-28 05:56:20
1934,221,221,50000,2024-02-27 05:09:48,bank_transfer,completed,2024-02-27 05:09:48
1935,744,744,150000,2024-01-19 20:33:37,bank_transfer,pending,2024-01-19 20:33:37
1936,13,13,100000,2025-04-16 18:12:42,bank_transfer,completed,2025-04-16 18:12:42
1937,558,558,50000,2025-09-09 09:37:26,credit_card,completed,2025-09-09 09:37:26
1938,711,711,150000,2024-10-04 18:46:58,bank_transfer,failed,2024-10-04 18:46:58
1939,237,237,150000,2025-05-04 22:20:51,dana,pending,2025-05-04 22:20:51
1940,908,908,50000,2024-04-06 23:27:56,bank_transfer,pending,2024-04-06 23:27:56
1941,490,490,50000,2025-01-06 04:32:00,bank_transfer,pending,2025-01-06 04:32:00
1942,207,207,100000,2024-07-01 23:18:33,bank_transfer,failed,2024-07-01 23:18:33
1943,933,933,50000,2024-01-06 00:21:34,dana,pending,2024-01-06 00:21:34
1944,850,850,150000,2024-10-23 01:54:47,gopay,failed,2024-10-23 01:54:47
1945,357,357,150000,2024-05-15 16:44:54,dana,pending,2024-05-15 16:44:54
1946,403,403,50000,2025-01-27 11:40:36,dana,pending,2025-01-27 11:40:36
1947,547,547,100000,2025-05-03 09:12:27,credit_card,pending,2025-05-03 09:12:27
1948,824,824,50000,2024-09-05 07:39:51,gopay,pending,2024-09-05 07:39:51
1949,466,466,150000,2024-05-20 03:10:22,bank_transfer,failed,2024-05-20 03:10:22
1950,60,60,50000,2025-04-16 23:14:45,bank_transfer,pending,2025-04-16 23:14:45
1951,500,500,50000,2024-12-22 13:37:40,credit_card,failed,2024-12-22 13:37:40
1952,30,30,150000,2025-01-20 16:07:42,bank_transfer,completed,2025-01-20 16:07:42
1953,290,290,50000,2025-05-19 08:51:46,bank_transfer,pending,2025-05-19 08:51:46
1954,7,7,50000,2025-04-04 09:06:19,dana,completed,2025-04-04 09:06:19
1955,217,217,100000,2025-03-09 13:09:14,credit_card,completed,2025-03-09 13:09:14
1956,649,649,50000,2025-03-17 16:32:24,dana,pending,2025-03-17 16:32:24
1957,182,182,150000,2025-03-25 07:25:31,credit_card,completed,2025-03-25 07:25:31
1958,975,975,100000,2025-01-01 14:15:59,gopay,failed,2025-01-01 14:15:59
1959,499,499,100000,2024-09-24 23:13:10,bank_transfer,failed,2024-09-24 23:13:10
1960,406,406,50000,2024-06-17 16:08:42,credit_card,completed,2024-06-17 16:08:42
1961,998,998,150000,2025-02-23 14:15:36,gopay,pending,2025-02-23 14:15:36
1962,79,79,150000,2024-05-22 19:56:55,bank_transfer,completed,2024-05-22 19:56:55
1963,284,284,50000,2024-07-04 19:56:49,dana,pending,2024-07-04 19:56:49
1964,131,131,50000,2024-11-23 06:32:32,dana,pending,2024-11-23 06:32:32
1965,876,876,50000,2025-07-05 07:39:33,credit_card,failed,2025-07-05 07:39:33
1966,612,612,150000,2024-06-30 14:46:24,gopay,completed,2024-06-30 14:46:24
1967,556,556,50000,2024-06-03 15:28:10,bank_transfer,pending,2024-06-03 15:28:10
1968,725,725,100000,2025-07-31 19:20:13,dana,pending,2025-07-31 19:20:13
1969,499,499,100000,2024-10-23 16:25:34,credit_card,completed,2024-10-23 16:25:34
1970,368,368,100000,2024-12-30 23:08:20,credit_card,completed,2024-12-30 23:08:20
1971,361,361,100000,2025-05-09 08:29:31,bank_transfer,failed,2025-05-09 08:29:31
1972,384,384,100000,2025-01-11 10:34:49,credit_card,completed,2025-01-11 10:34:49
1973,217,217,100000,2024-04-18 13:42:26,bank_transfer,failed,2024-04-18 13:42:26
1974,643,643,150000,2024-03-29 07:11:45,credit_card,pending,2024-03-29 07:11:45
1975,479,479,50000,2024-02-13 09:12:43,credit_card,failed,2024-02-13 09:12:43
1976,297,297,150000,2024-01-24 07:39:48,dana,completed,2024-01-24 07:39:48
1977,908,908,50000,2025-01-12 16:11:17,dana,pending,2025-01-12 16:11:17
1978,802,802,100000,2025-09-06 16:08:54,dana,failed,2025-09-06 16:08:54
1979,148,148,50000,2024-02-14 18:14:46,dana,completed,2024-02-14 18:14:46
1980,261,261,150000,2024-09-28 01:18:22,dana,pending,2024-09-28 01:18:22
1981,750,750,50000,2024-02-20 13:56:50,dana,pending,2024-02-20 13:56:50
1982,108,108,50000,2025-02-10 07:58:07,credit_card,pending,2025-02-10 07:58:07
1983,539,539,100000,2024-01-18 03:09:12,dana,completed,2024-01-18 03:09:12
1984,721,721,150000,2024-05-09 19:28:53,gopay,completed,2024-05-09 19:28:53
1985,453,453,50000,2024-05-30 08:40:12,bank_transfer,pending,2024-05-30 08:40:12
1986,76,76,150000,2024-03-20 17:19:19,credit_card,failed,2024-03-20 17:19:19
1987,497,497,100000,2025-06-19 06:47:46,dana,failed,2025-06-19 06:47:46
1988,747,747,50000,2025-04-13 17:42:45,gopay,failed,2025-04-13 17:42:45
1989,837,837,150000,2025-03-11 06:31:20,gopay,pending,2025-03-11 06:31:20
1990,895,895,50000,2024-03-17 16:43:49,credit_card,pending,2024-03-17 16:43:49
1991,278,278,150000,2024-07-04 18:22:06,dana,completed,2024-07-04 18:22:06
1992,148,148,50000,2025-05-01 19:57:05,bank_transfer,failed,2025-05-01 19:57:05
1993,916,916,150000,2025-01-20 05:08:41,bank_transfer,completed,2025-01-20 05:08:41
1994,910,910,50000,2024-04-14 07:38:20,dana,pending,2024-04-14 07:38:20
1995,246,246,150000,2025-07-10 13:41:42,gopay,pending,2025-07-10 13:41:42
